word error
those -0.2710088227011942
reptilian -0.06361083984375004
ancestors -0.3945775985717773
richly -0.015580916404724143
presenter 0.2383759617805481
phasing 0.24824011325836182
affront 0.2871333360671997
kingdom -0.36136879920959475
inside 0.05641492434910356
regime -0.025401544570922807
dependent 0.09367057482401542
now -0.2920283357302347
maison 0.1753150224685669
landfills 0.11434626579284668
circuit 0.31648099422454834
sheet -0.30058499574661257
black-and-white 0.2830828070640564
art -0.1729015350341797
play -0.15103199720382698
newcomer 0.14789690971374514
pulled 0.13178167343139646
happens -0.13246331214904783
80 -0.20814095735549926
obstructive 0.07423698902130127
entire 0.06222815036773688
yours 0.08605184555053713
less -0.13981393834818967
lung -0.3257124543190002
fear -0.03568376832538167
stranglehold 0.1600264310836792
egalit‚ 0.1544405221939087
celebrations 0.1909596443176269
rich -0.04125885963439946
blair -0.07945877752806019
altercation -0.160080897808075
portraits 0.026500904560089134
light -0.20750126123428347
suffered 0.01729958057403569
founded 0.0744089722633362
gains 0.08121194839477541
jeremy 0.13161244392395022
equator 0.11273213624954226
pedigree 0.08390125036239626
likes 0.04431284427642823
bother 0.15177171627680452
roadshow 0.09369021654129028
oddity 0.17306935787200928
signposts -0.014001023769378618
radio -0.00940300093756774
relief 0.09688147306442263
radio 0.11782341135872743
resent 0.21177725791931157
burnley 0.26027727127075195
rake 0.12767227888107302
whitelaw 0.12650190591812138
100m -0.05417127609252925
republican 0.1319530248641968
said -0.23444559480629723
inflation-fighting -0.05479872226715088
washed 0.12136831283569338
ralph -0.14536235332489011
bondage 0.3368304967880249
minimising 0.12938928604125977
viewing 0.13683089017868044
cynically 0.2971699833869934
issps -0.10287086963653569
treats 0.029371869564056352
drivers -0.1824346303939819
lake -0.15171778202056885
no -0.40467456522442036
huge 0.008325082915169868
ear -0.242788068453471
contend -0.09617351293563847
as -0.4312533682965217
global -0.34015568494796755
place -0.06786753506887533
sceptical 0.1007573525110882
earnings 0.12886936664581294
becoming 0.0532026529312134
reform 0.14330899715423584
bird -0.1289528846740723
busy -0.3535070180892944
tried -0.3283261299133301
isabela -0.0035122394561767356
retention 0.07225142319997158
school -0.12889019062644558
icon -0.11537954807281492
sandpaper -0.1941394686698914
banged -0.08406500816345219
chortling 0.38380926847457886
owed -0.26154541969299316
demons -0.34482425451278687
been -0.14409704163104675
arrives 0.3145097494125366
chiefs 0.25233801603317263
lukewarm -0.13859058618545528
automatically 0.20748406648635864
arabic -0.015014719963073686
preoccupied -0.3198254704475403
guaranteed 0.2391289472579956
overall -0.07523335218429561
living 0.031402931213379004
hawaii 0.1544201254844666
anticipated 0.0028782725334167703
customer 0.1442981004714966
reminiscing 0.17679977416992188
' -0.04847902167927143
