word error
constant 0.08572919784963023
known -0.05393576211839618
how -0.01622986435269838
value -0.05367920442676802
its 0.18572933729153399
investments 0.32991410654653014
preparing 0.3445566416466045
things 0.0746123396359662
don't 0.10056452018049628
peter 0.1255601649178324
breaking -0.10939418775393062
make -0.2998803791451742
warming 0.48123786888346654
first -0.1734656849681342
suddenly 0.06307325009862275
morningstar 0.33296888945417724
his 0.060278735053555466
would -0.19958945894196636
puddings -0.26254117380972397
step 0.02951575705958706
declining 0.18032764326459538
well 0.016013532731125962
crocodile -0.06655321988987628
draw -0.4111736370231919
only -0.3225430018836527
asked -0.22934534975642246
helping 0.01807054217426296
left -0.14250352158752358
business 0.2458223546460503
replaced -0.26559825177892116
able -0.10424616822283053
imagery -0.006574198573768009
reduction 0.06082718364754236
shouldn't 0.24531414826185705
alone -0.1102562985663593
land -0.33401782503108934
richard 0.1539088081751746
longer 0.1143986327064678
state 0.256424756758953
federal 0.3683870178874316
lost 0.08854616639526489
happening 0.3899772446107692
united -0.23597745659494837
care -0.09635868947140205
called -0.3343327264801488
re-wrapped 0.00813945026656332
unafraid -0.030840470759806504
suggests 0.23135474926717248
vital 0.1463927352601444
quiet 0.3139973314882011
disease 0.2854460220970827
there 0.0641966909256847
last 0.04574847698075521
investors 0.011240311124466773
people 0.08857005434717027
notice -0.13958254566335349
1727 0.28613526843947223
longer -0.13187864744537622
exhaustion 0.13521352330941222
invade -0.2123604680211213
larger -0.16002526997217525
want 0.3231061560580022
girls -0.05778673945859489
temper -0.10999094126558817
tighter -0.2348395120782376
trigger 0.13346137185601198
somewhat 0.3747722155966789
over -0.4627725865967964
replied 0.08216700992615666
way -0.15034667184946415
slowly 0.16005124589908143
pole 0.11014267027366526
cars 0.04215045695996439
real -0.19501392396413889
helpful -0.06305473371863374
anthropologists 0.5410846510029185
activity -0.16939486137141746
interferes 0.4284342703143324
natural 0.37290971087749447
call 0.08418209517874467
eaten -0.028575439487495247
my -0.12235349450448002
bag -0.36504756837526486
worse -0.14313260010560486
excessive 0.04249407831988605
country -0.07845613865555204
license -0.05320605851035054
comes -0.4506182584320846
compact 0.10430111131834391
showing 0.28466188873811743
western 0.08995731853777578
boston -0.01064962838961303
sense 0.2918955920917598
week -0.07788520190416631
state 0.07777667421951379
your -0.24745835729626803
many -0.11192355750912383
spent -0.11065840117917031
different 0.06172978973900872
angel -0.1204927700685926
nursery -0.4066243907531251
life -0.05202274831564535
actually 0.4380399886478018
darling 0.240162007049727
inspiration 0.46048803953998757
thaw 0.34712986395074136
job -0.5768188586354649
at -0.3073707518872489
custody 0.17773731440215162
say -0.06649547308920364
rongorongo 0.7084846496582031
finding 0.0499938012202083
run 0.07886787736448231
stack 0.2353497682114834
cause 0.24100604860487268
farming 0.0041567567567093455
ecology 0.2689702757985523
agreed 0.06756762740329825
walked 0.11597976852992253
going -0.012002313549921317
children 0.041671828809147604
b 0.3164118782309079
since 0.2344377368367807
getting 0.3447324037845684
underwater 0.21602889241652984
bad 0.3524694221866209
whether -0.28735122586107337
primary 0.2937218198174997
ecosystem 0.3924901084430751
issuing -0.10572020503081175
beginning 0.01774902559026459
likely -0.06637424808165338
shut 0.08105494782094527
survive 0.2667002626074319
hurry 0.0540562887779073
asking 0.6751932537126453
bones -0.055091304944045405
spacecom 0.7454227426294227
pleased 0.33646884393646553
lasting -0.0779536931240703
probably 0.24777095882011702
quivered 0.06501734360972566
frequent -0.2515972968610181
food 0.06618801674346392
severe 0.34933784608190643
engaged 0.2302460834129656
partner -0.48956622199795197
direct -0.027715552709739022
want 0.11812890446870392
pleased -0.02407823669955894
use 0.23015954030801425
has -0.11022903842613496
some -0.2776702524587822
this 0.1045171852680511
nor -0.267689940938121
old -0.1561136385269992
aren't 0.18271868292725618
stopped 0.158260308539862
sundials 0.3748378585144741
neptune 0.4108096794463389
vote 0.024128063762802188
did -0.06835479149760468
by -0.34137024721932574
travelers -0.08349978021450039
grimly -0.43854354569811616
his -0.44940576802490523
mistake 0.225843391478316
won 0.28391627821948734
previously 0.23791833141718344
blood -0.06239803162463553
if 0.08491446502924321
faces 0.16824633395205996
inch -0.2152622638591637
campaign 0.19358515506902274
confident 0.3477099981870363
closed 0.11423245579923269
described 0.18430950578979588
california -0.07995401131820878
predator -0.23317428541149565
rights 0.1857151531409844
risk 0.29957149875020317
contact 0.21303414930869752
faced 0.21396067664841195
mostly -0.08483369817128972
flops -0.03872466804030428
react -0.07758401989613162
speaker 0.14558488456258417
floor -0.07109662442792555
patches 0.08837190549489532
silence 0.019765817224728977
survive 0.012766704366899029
bill -0.1650045184102238
carved 0.05584256368622359
betting -0.19084357606916907
law -0.41445629089556324
within 0.06918885172900752
players 0.08722531842703007
bug 0.024300206545806585
thought 0.12187055388112839
designed 0.4834723582853597
sense -0.2444674191342982
have -0.21656536655047184
ago -0.07315938763006896
discovered -0.17041861885573756
catch -0.1728512583656528
announcing 0.18822722675261805
on -0.03755909919361161
turned -0.38646459145601136
twist 0.0068991308942377705
officials 0.2572282921274567
girl's 0.3693189831566538
refuse 0.0495070455788148
island 0.2620955507639271
drinking 0.6489061353101675
life 0.15981522885529886
fold 0.075769104996459
synthesize 0.24056614783775976
eventually 0.3705043705721296
about -0.3302192899796887
day 0.05538043101809717
dig 0.4973601955939483
prison 0.25020308852471723
interest -0.12950355937342373
money 0.2595082057843171
forbidding 0.21798873070705238
light -0.34234312038953674
gene 0.057310634828914686
ever -6.509224182033035e-05
multiple -0.06074366631593575
overpopulation 0.1846733507265278
sent 0.1741464837530179
boston -0.07574162577463806
to -0.031529956708910775
smaller 0.2584559713044243
functions 0.2279380071599741
oncoming 0.1680134917590188
ability 0.13533769979879362
mr -0.004076531995081817
altogether 0.5354256202879255
air -0.010503375087706657
green 0.09270284968941325
opening 0.054338124453948256
strenuous 0.21972196403093963
lighthouse 0.023039183251203854
lost -0.4468803385147273
hotel 0.24995918939155848
become 0.10340079391609147
senate 0.06758266208444497
profoundly 0.11435065404562261
respect 0.23442102971305712
bites -0.038316295948632145
mark -0.05856808935658053
social -0.07093536596784022
thursday 0.10480914853825829
