word error
vampire -0.059564535364960175
attended -0.0761669453174349
fillmore 0.10448266778673443
analytical -0.006064818728537841
vietnamese 0.08832829235952136
misjudged 0.11228697569597335
16 -0.17909484959784008
cheat -0.09621116364157048
wonders -0.056515969174764896
aligned -0.06918122371037802
today -0.14393644131623307
do -0.05801427286940736
keep -0.11302258255825268
desperate -0.07344689758825101
smith -0.006739353613247956
entertainingly 0.05143054694066318
close -0.1501706024269005
him -0.15086562838295417
accounting 0.07093609940438045
stetson -0.14434874341601414
earnestness 0.21709323290622584
lousy -0.13894426061477497
keeping -0.028318538552238814
tense -0.0946084073869697
music -0.009370275680378917
superficial 0.19254062495706403
simpsons 0.011974734919411784
intend -0.18548619392372312
case -0.032012804719104754
twin -0.1367828675678798
tehran -0.04693722866830377
home 0.029101894995866906
william -0.1096470512094952
combined 0.08041454832275191
alford 0.03331467154480161
advocated 0.1110193913891202
wit -0.1904922594755759
footage 0.11094177911033876
unprofitable 0.20275496797902237
more -0.21235946714352466
everyone -0.15795165566998987
swiss -0.007664928833643642
wedding -0.14178107517622252
sincere 0.0331029228188775
particularly -0.11297550616842333
million 0.045108495723633485
1908 -0.09121917684872946
ants -0.12662354563221787
praise -0.08283816400544466
snickers 0.019964439915372167
involvement 0.09013213678484874
right -0.04520895090196041
germain 0.018592564123017435
doofus-on-the-loose 0.33496051088169027
served -0.23381432312673026
able -0.11657624340160584
turning -0.008527366242883583
baldwin -0.0457840249651954
excelsior 0.06980465991156443
puritans 0.0033285433337801873
e.g -0.04745781989324663
four -0.11620488195192247
raise -0.13258165624234586
managing 0.06916044652462006
conflicted -0.031818027835215645
clearly -0.0072308349144923345
excessive -0.045841448363803605
realistic -0.058239586898602785
fall -0.0531181831767549
for-fans 0.32309285548084227
doctrine 0.13703167864254545
fusion -0.007902972238920475
father-in-law 0.200903962055842
votes -0.12107949739410763
sir -0.1290977263734454
simmons -0.05387781631378899
prove -0.09535230315608896
cliff -0.08416412615930882
zone -0.1998829826132044
via -0.054772292638753925
anticipated 0.04601690315064927
del -0.17771578544662112
document -0.08318626119460895
cairo 0.002028665372303548
cartwright 0.0989381983166649
studied 0.027541462864194566
ages -0.11835490341310378
effectively -0.16763278029181744
sisterly -0.028611300311563392
staggeringly 0.10274124429339454
minutely -0.010653642735956093
lowbrow -0.043430148007033736
jump -0.16047805167121804
insanely 0.0973746211497814
suck -0.0774392801058757
exasperating 0.06882276540839824
interesting -0.03037865582482638
corporate -0.05293031675474985
uplifting -0.19648805712208603
drink -0.05560321396305447
made -0.12211334763409257
creature -0.10437378738865707
while -0.2377455827133652
heartwarming 0.20490855946169267
eye-popping 0.015916106117752182
followers 0.0695544381936391
actor -0.0415452932325219
release -0.24846624012117263
meara -0.21244720682437285
attorney -0.08588657705556779
knew -0.1199054207120623
age -0.015654682790562202
perabo -0.1470968233042465
escort -0.005668223258994867
hours -0.11414702133440868
cocky -0.261583398946952
teens -0.16474245004839713
theatre -0.054736839873450155
weaker -0.16913365001802322
downright 0.13655512621908478
conservative -0.022536113148643844
readers 0.08410981368450893
manuscript -0.017375667889912932
moments -0.059752044481632516
half-naked -0.10805743777906743
tout -0.24685232515458938
compound 0.05309354123615084
maintained -0.057242173395115586
unusually -0.07671655837075533
badly -0.05652859652197209
not -0.25601448624948675
scooby 0.026135569204499692
decent -0.09339391978788175
bread -0.027762628930471683
huxley -0.054642480044137826
conscious 0.09871352583298953
groaner 0.10185555713775357
sent -0.1253762926374163
grubbing -0.016808883065269092
existing 0.06590680100701074
shepley -0.05632990953468142
1945 -0.07299124343054636
appearances -0.027202973053568863
pushes 0.07605988096881217
introduction 0.23050404259394774
committed 0.09826882215805383
preamble 0.03021739300711332
films 0.026371747954153202
pacifist -0.06121701002120972
laugh -0.034194079548937606
universities -0.020628739680562697
captain -0.005699935555458058
unexpectedly 0.021311888318041206
talking 0.06354256374237338
stupid -0.04511993059090205
exiled -0.22461228246812698
cooler 0.07790022946539374
dot -0.18844055277960642
pieces -0.1100446626995549
anti-semitism -0.014924243286058514
invited -0.031747788190841675
tis 0.09060774343612393
1964 0.045362709060547846
eve -0.16058256512596492
become 0.007332255457272174
unprofitable 0.24655553059918534
lushly -0.13614888005442435
patriots -0.0009274809133438533
feature -0.10652942394281362
somewhat 0.04406712626740017
have -0.04708576446185275
1934 0.050340581507909876
alan -0.16182882303283327
motion 2.2039655999173124e-05
charismatic -0.043460128627298256
1998 0.09628288045762076
lawyer -0.11500614030020578
author -0.11425181939488363
90 -0.16943088677022367
relieved 0.004216912246885751
3 -0.14688747553598314
pitiful -0.22868496024763432
winner -0.08054513377802713
nightmarish -0.010612622096941082
ulm 0.029865395455133337
scripted 0.017317963885022436
superior -0.0774789558344589
ryan -0.20299749302141595
design -0.1020945234474166
keeping 0.023383081668899186
foreshadowed -0.0636916742438362
afterlife 0.024831022793080415
rosalind 0.08368584442706337
between -0.1610422590594271
inside -0.228543477528023
fan -0.1516628553082933
americans -0.13316244944865568
warmth -0.004749839053009491
religion 0.09017865856488544
suddenly -0.06661306818326315
lessons -0.017265068117158222
roadside 0.07240414167895462
shared -0.03138956569489984
adults -0.12780099952375737
adventure 0.06099266205171139
jay 0.0579163460504441
qutting 0.17731185618675105
mormon -0.016669107399461647
typical -0.0723314739408947
billy -0.002794255812962859
newcomer 0.04477141726584663
bollywood 0.12602014213929447
coordination -0.017814142363412055
basis 0.006476357579231262
portsmouth 0.19665385286013276
failure -0.12135826526438176
grubbing 0.020853205805733105
