word error
those -0.05293786752469437
reptilian 0.0001435689320989919
ancestors -0.1802715770212132
richly 0.11675264979745015
presenter 0.19434343035599877
phasing 0.28838755952478157
affront 0.14695635461431777
kingdom -0.2783306084445584
inside 0.039749150882602946
regime -0.07148476899249961
dependent 0.08890193987908646
now -0.20999833406922774
maison 0.2849403276273419
landfills 0.11255360965432804
circuit 0.2808476961862715
sheet -0.1248195018465732
black-and-white 0.05969488082411317
art -0.08899950883015117
play -0.12833342022341454
newcomer 0.13419252777331514
pulled -0.017685306019780855
happens -0.09981062310114125
80 -0.053173270960989394
obstructive 0.18401681168204154
entire 0.015930817090785754
yours 0.05478086033150131
less -0.07891962324893348
lung -0.1516627067545599
fear -0.022774308212233807
stranglehold 0.0753670189423713
egalit‚ 0.42547493093319644
celebrations 0.10124760437420299
rich 0.0014718017488676849
blair -0.09425928303790937
altercation 0.013113894877802457
portraits 0.05921459422723285
light -0.07702618355881358
suffered 0.004895224784910224
founded 0.10287539442417065
gains 0.11112058447046702
jeremy 0.04726510394110939
equator 0.08519168889815187
pedigree 0.10037358046240574
likes 0.004680555331701475
bother -0.10152943134860026
roadshow 0.21031248015129422
oddity 0.10936551202828815
signposts 0.12324531829815422
radio -0.06052843002288705
relief -0.009917427540856227
radio 0.03091117473632926
resent 0.31347335803668885
burnley 0.1872266708755449
rake 0.08608005070034802
whitelaw 0.09202079577764022
100m 0.03542112501863526
republican 0.03307166313340998
said -0.13320853669402033
inflation-fighting 0.07083846683245998
washed 0.10993582650211575
ralph -0.09481837424816725
bondage 0.280169610471403
minimising 0.159642893354779
viewing -0.02691846428893685
cynically 0.2399492255787763
issps -0.10498753177065057
treats -0.07009961811024157
drivers -0.17866432516593633
lake 0.00952124617175959
no -0.35026245003654843
huge -0.07698368359028551
ear -0.10046528336054683
contend -0.044693777692599634
as -0.3274668484232805
global -0.17948349352068452
place -0.10683906369926666
sceptical 0.049633071715032506
earnings 0.1905171115015214
becoming -0.10183607815812723
reform 0.0668807461119294
bird -0.1149305629697096
busy -0.23334303843638254
tried -0.2714341181063332
isabela 0.19829352116794585
retention 0.03872997689545293
school 0.0075519839816031165
icon -0.11826116961149674
sandpaper -0.08646008715192272
banged -0.14945622548950988
chortling 0.2881331432826434
owed -0.14152650647607323
demons 0.024781984110130273
been -0.10200953419006503
arrives 0.07864738162770857
chiefs 0.11001211191394245
lukewarm 0.011894096622537709
automatically 0.2719738562303651
arabic 0.037145869485643856
preoccupied -0.27104384231313394
guaranteed 0.06158799849875052
overall -0.02911995447250698
living 0.0694628843652701
hawaii 0.0236578113616423
anticipated 0.04991204013919437
customer 0.029204687115879813
reminiscing 0.08021612930430355
' 0.004073918570949742
mini -0.04051682713850058
skid -0.19235665284687314
22 0.054949242420470445
influenced 0.14135560022564386
balances 0.25010284810443884
snails 0.06407318233394577
concept -0.0214544962489423
integrated 0.12379236818740291
harbours 0.1531769705978241
ovens 0.09085066279309273
rages 0.06804156793991467
dreariness -0.062430372388344146
associate -0.0038928923672026383
permanently -0.04647067143388134
counsellors 0.11043827394579997
recorded 0.13008520487780473
swedish 0.005170500074177187
non-school 0.12769120100638875
vomit 0.028918155825430725
unremarkable 0.007453924088966057
topical 0.03957653979892917
blow -0.26322984952184547
original -0.008584328476592962
sixties 0.0012314374439139075
slightly -0.0341632412548441
1972 0.08367481810435184
violence 0.0036934832225743452
worshippers 0.004910566283354512
shove 0.2626813244411049
ten -0.28804193478924855
revelation 0.10949806460300593
reminder 0.16031315654115896
reoffend -0.21835677418900948
would -0.11397373688574436
shape 0.060594371177908224
tackle 0.16029254970808948
torture 0.08347340982895635
until -0.0014974645295039446
beside 0.013336096907611616
alteration -0.049318344414151394
hoping 0.03027855945494834
monitored 0.07060899002345528
historical 0.0948801402639271
classics 0.09010538920145883
! -0.050662411991300504
trouble 0.11946767276973913
college -0.19527279162491584
pm -0.12243035134478492
20bn 0.1085926020515357
any -0.1535616990158693
thomas 0.04920686499395538
32 -0.2275922454966059
humane -0.0344241492943721
progressed 0.145285170762392
cracking -0.0015654487348144008
among -0.06580024377162663
displays 0.09955134726940007
14 -0.0601172282001165
gate -0.197349413443959
scores 0.07030651541206767
fading 0.1908530367199277
fed -0.11232849821110136
wristwatch 0.22488701617679097
brave -0.11835991636698534
walter -0.030954360067430298
practice 0.15698719569354658
brew -0.06461359245901926
exploiting 0.108896992139211
snatch 0.0019607178532121128
religion -0.00809025276640385
maha 0.05834211820306012
chew -0.19035484467241826
cultures 8.463086547449983e-06
arrival -0.04425427563050227
signature 0.07076715443409265
chatting 0.005165819069366195
combined 0.10603541084990109
produces -0.0890072803245534
kings -0.01728035284170909
metre 0.17673729112602143
economists 0.21103254185058606
cooing 0.14114109547174647
unaffected 0.015557105605278676
acquis 0.3063270670277699
delights 0.2104688538285856
easy 0.07384234477712798
before -0.07702431231557039
survey -0.003453513216563786
began -0.17956195165663014
cooper 0.020086556344520334
course 0.023621410709517787
asthmatic 0.16162595894669096
burj 0.04947240625669025
shortcomings 0.16889424043543189
suites 0.07739009423187448
daily -0.1694972515271847
abolition 0.40289324566190465
silly 0.16086917051621852
heathrow 0.15808456942349358
distaste 0.1314202601681047
princess -0.0571409239709349
theories 0.2470916766930421
ever -0.14669408090755248
theirs 0.04824473306557375
defining 0.030788231343237937
under 0.018719546778800056
mating 0.10494418370055614
networks -0.02127072078146941
dynamics 0.29683258764552756
mid-eighties 0.15994307231494476
chosen 0.05841961967663506
immigrants 0.16613404347754113
foods -0.1847624008884139
after -0.11146068503233358
bpf -0.03648566862784802
gilmore -0.09273321187402328
moronic 0.28508990424934944
pencil 0.06261019336233092
2000 -0.05618119004038874
articulated 0.17323708520436953
smashed 0.18962636394542687
closed 0.045137952686331584
opposition 0.05209645480124592
guerillas 0.22285436259866465
closure 0.11275376741010423
man -0.3143426035800882
gaudy -0.04820515079981985
middle-aged 0.05175617422534107
boot -0.042443716216827354
traditions 0.04790125929851008
yards -0.005300278515106838
halifax -0.42223427023474625
stockings 0.01839975685143469
worked 0.03326044707675957
inevitability 0.09586285099821978
aerobic 0.046494224202362266
side -0.09346452979038805
early -0.05059558482679133
advert 0.22388800152367383
justified 0.16991498737878508
beeson 0.2601277633721544
ruling -0.07484285879488511
faces -0.05608536718398566
concession -0.005107274128364758
inevitable -0.05408038482891292
thundering -0.016851541420661476
misleading -0.059889827554785835
february 0.038323804833591935
butchery -0.10584939915916336
subtler 0.08363627078302371
designed 0.11266532793482342
monday -0.2107206869533959
islamic 0.16195729411603565
extensive 0.01122224383356385
corporate 0.04734113867385559
fragrance -0.08049615110827574
margaret 0.019031430724215426
cardboard -0.02439683781502816
groupies 0.09899435102415055
discovered 0.1319994120323973
houses -0.0027586990785356535
indo-american 0.20967126375770828
hearts -0.03107684427009283
might -0.07764827187867734
reinforce 0.12015887847096896
room -0.15880221737761807
recall 0.03376511828995454
dynamic -0.14310144033074207
ghost -0.005739296366076285
current 0.05183368409285477
italian 0.07168023059797707
audio -0.09006240158624379
donald -0.0053089863561601724
mistaken 0.04313363794542774
gloating 0.16380757012539504
flat -0.06981532391214218
drinks 0.03264541632970469
forever -0.04468777642696209
medium 0.06465959873062521
lovers -0.1289157976260501
instead 0.04913075142971035
see -0.129765343566194
lesser 0.12128930847751918
occasionally 0.11945846064215504
contentious -0.06711329769182672
helps -0.06488324288087294
possible -0.13856950890636938
piper 0.16271174040697634
printing 0.05209934318877296
taiwan 0.2013443643994881
gick 0.20993421341656193
26 -0.30894873622061203
chasing 0.0498310399226648
judgement -0.049285493624768084
developed 0.10657876038672798
body -0.03406543456336264
congenial 0.14804386679029613
thought -0.0014523881840368125
slide -0.1816791717737789
builds -0.07961247976646768
smooth -0.1462360579584307
wisecracking 0.16317783629524318
ingles 0.4563623040155327
sheet -0.025341197460434284
admire 0.06400117721199816
blanchett -0.007631942746225917
headed -0.053489287830492394
inishmore 0.03718505524109217
inhabitants 0.0977687529912421
hour-long 0.04168591689268375
afforded 0.009948124654760138
personal -0.1302527428805249
contraction 0.18582728055960152
commissioned 0.14037316906170572
disorders -0.08189448399806593
etats-unis 0.3422602012600263
johnson-smith 0.10780320120056541
breadth 0.0201716711008752
heroes -0.041644669318983196
their -0.021579699737323266
negligent -0.2504886310925468
fit -0.061366422472313775
vets 0.1982319709436382
chances 0.014421530811253247
itv 0.03542658210684163
liked 0.06635439339769239
immune 0.12025088816674123
ring -0.21423914831178287
council -0.09398710941926047
pleasant -0.11581985598197964
nowadays 0.08140833395341296
voluntary -0.0352685724766843
floor -0.021215363297544143
currently -0.056091293115788865
agree -0.1481641082202687
trifle -0.02482391646638299
others -0.030881679159218967
spends 0.07377119218933187
advantage 0.1438048268236899
cheque 0.15570363341630078
weighed 0.02273587007774358
unusually -0.0003980117133504102
eaten -0.23260176961981846
offence 0.013542265657916996
invited -0.16926738695725074
chanel 0.2148296982615896
borrow 0.028530863734956835
ambassadors 0.09594756973292207
surge -0.004366463850691948
tight 0.012069444918091254
thought-through 0.189230681531112
hand -0.16928973308919265
south-western -0.12370034958157844
let -0.11555014830672194
me -0.20901355587300208
refugee 0.03631350187050142
whether 0.06251694638310168
an -0.21245127600731858
parties -0.02914245620229583
attendance 0.11437341294502867
dishwashers 0.054884025083199894
recruits 0.03239707316147866
imitative -0.03547446566635193
ciabatta 0.2236493358737951
retractable -0.20498773662400172
marchmont 0.04363971461074767
brings -0.15905233167177446
intelligence 0.06936862482093775
saved -0.07012489414038409
media -0.22898976690388018
then -0.017318286030681085
envelope -0.06547566791992054
trail -0.12454772201299358
seinfeld 0.2996466458423538
cell -0.1002221194115323
conventions 0.05465481197905797
million -0.05266813886904004
hated -0.033154241753817204
infrastructure 0.11492581218209574
british -0.03650807484907559
old -0.11829849447428192
descent -0.0607466199100985
awarded -0.039046510031180204
minutes -0.0812116462911594
y' -0.1083908311246225
thrived 0.11033186396828065
hall -0.1686845747808331
shocking -0.08029229057337645
itself -0.03048506414898966
first-name 0.082101174248982
sharply 0.2162624894495968
beneath -0.08508587899317765
qualities 0.019422838164615652
grandstand 0.0018179340956661072
6,000 -0.0036684631362674525
anthony -0.11596558818446101
tall 0.21121501160087597
court -0.019068575653559405
climate 0.11507957941020397
cocooned 0.21413468693958027
page -0.24245097960184547
late -0.15440622471654747
tackling 0.0820424320485389
arabian -0.11338077389349155
stoves -0.34694468228559683
putnam -0.02920219720707501
colour 0.011090800623034469
components 0.05198589160079037
really -0.03877260288707052
excessive 0.26326594588766494
jubilee -0.03898552913365394
filled -0.12330442268354797
gloat -0.05437306656556973
measurements 0.1388632505428133
wellbeing -0.019137534580610627
pearson 0.1958688728590704
lacked -0.08325080062681572
ensuring 0.06611179931122924
game -0.03287587847186224
crimes 0.007410193888405192
blighting 0.14215748013032137
initiative 0.18908167678540144
existence 0.19016980118141935
allowing 0.003952418481271036
member -0.21159512437345146
signing 0.04818374555714977
visitors 0.07909468489332255
connolly 0.08201081005441413
reward -0.16327443244336876
artificial -0.15306755965260677
risen -0.035911813324499386
500 -0.14843769088007885
pining 0.1219751888704056
wandered 0.11881171440349347
notoriously 0.22810843501062283
goals -0.08872216108939673
basis 0.22805190268022257
dusk -0.13683052816121544
friendly -0.009524542824876414
ireland -0.0021167789993132846
sheep -0.0739476148924268
distinctive -0.07531456574625084
thank -0.169856586838387
faithful 0.1437390581829341
frequent 0.3127890973385973
estimating -0.32318156306088774
kennedy 0.19766031979355003
about -0.022767575263161643
bone 0.08408190777258717
feelings -0.19032994764388966
attitude 0.1729232685247909
memoirs 0.1704903553072199
presentational -0.03580476608802008
reparations 0.0513107977135574
digest 0.017427189883505556
founding 0.09518456269105635
situation 0.0015846235656030716
bewildered 0.09679069592478973
increases 0.08318355414755862
applied -0.06719458643183113
practice 0.20864752479701643
offcuts 0.04595641597877653
ross 0.032037531330166846
expects -0.03771537369520045
lankan -0.0388493041740407
target -0.08215872394425727
meant 0.006028731333651727
have -0.22188462074142024
denial -0.014824371398075131
shreds 0.1421956086186359
encountered -0.061911986276141695
mfr 0.2139107565904116
overcrowded 0.034742607132821846
sustainability -0.15522732915785542
plans 0.05989322521081869
russian -0.03554353716197867
lieutenant 0.3217223383172234
pledges 0.02046740474166442
switzerland -0.043278269372421574
selection -0.05046990184443806
creation -0.0020983789959899135
councils 0.08119553816213598
majestic -0.022228157926124814
city -0.16473030515819204
proud 0.0006156604231479235
nothing 0.01712480682418993
earnings-related 0.030645890283385713
profession -0.044138818488769604
diptheria 0.013563689853152205
heritage -0.03696155490672054
clean -0.11892645002626173
completion 0.09031659170895479
closer -0.07286934135908774
east -0.1339395648431535
appear -0.003775598460074192
stem -0.13219805088182357
performing 0.06993912247590334
thirtysomethings 0.049553730392301376
know -0.09507122467632673
call -0.02829814224382543
reams 0.09438657887614721
pretty -0.07773672730225567
difficulty 0.006759499270403813
genetics -0.09274546378406462
moves 0.10012151265983615
come -0.14270562810742593
hindsight -0.0014695317974904865
agonising 0.09978932545879682
ego -0.010702723734022146
sustainable 0.23249003192847273
spot -0.1874300305151693
fix -0.24621030986171016
predicted 0.178295668781549
boast -0.17519712989779745
lorry- 0.07621577212301434
insurrection 0.1207288640745815
acutely -0.017209213292946612
bite 0.15678454372495232
untoward 0.18865573735853314
donations 0.032803999889001845
18 -0.22302810517435218
unofficially 0.08177981902129561
moan 0.01718057857834121
osmetech 0.498735555619098
carried -0.08236894084841484
fabric 0.18958036805701062
bin -0.23709226748688234
defeat 0.1302920641060945
sex -0.15603214339023536
forks -0.26244553725660924
signed 0.12527919029184587
tigers -0.07935827522710726
days -0.10576852545411347
fall -0.05184313544138208
managing 0.09233612848576034
'' 0.14338020433178944
tear 0.14536944718866662
15 -0.10053317035237624
hospitals 0.028310147134429753
researcher -0.1352804784037107
city -0.1966696924796642
protection 0.10629176886173353
witnessed 0.05986968163485429
meaningless 0.20779106895257715
uninteresting 0.2192449811599274
crimes 0.05465983888314091
trick -0.08791925864619421
minds -0.056548619833518166
covering -0.009182514030108446
blank 0.1660542223894137
bears -0.10856936892296998
fascinating -0.07878640982054524
staffing 0.25943592289025275
anger-management 0.20268801242016476
k -0.007904344573513467
dispose 0.052665271608296094
cruise -0.020384200014633036
role -0.05167518509599339
reached -0.059060633381668004
poppies 0.08886685123207283
tips -0.22006466766925475
sven -0.0839984852166683
ventures 0.07887304441527998
bubbles 0.1624202494601399
mercies 0.12976970442360658
proportion 0.08832955500658812
fossil 0.19960522216301702
waugh -0.02991866676439675
risk -0.15212585099026515
eastern 0.1146451328876339
latest -0.11242906622417032
line -0.08269529611990373
six-year-old -0.15213919976840923
soundbite 0.13522939564122705
thermal -0.030338447620715248
greatest 0.06372377110315308
europeans -0.2021985593577567
crush 0.11133573630055982
newspapers 0.040154934617422755
element -0.06310646567923323
£ 0.005825464934352653
history -0.11170271203273874
pensions 0.11174034624440587
sinn -0.07132143950009584
go-getting 0.04828137435974922
rarely -0.06005965287125514
pissing -0.17015863111749086
manipulated -0.3277159603175437
believes -0.07418334504309049
minuscule 0.15431651674028124
widest 0.012736736775659285
havoc -0.0006619043237581224
through -0.13563699437374582
confusion 0.1980900658894159
immigrants 0.12492816045141808
impasse -0.04820208089558159
british -0.07423179492277554
coach -0.09297054559889639
preposterous 0.2642868281669669
harbour -0.08671719523810201
cup -0.1817141627039607
biggest 0.07997408892722968
gain -0.03459759378333854
protoceratops 0.2665529785596077
secretaries -0.09461407264055294
disappearing -0.25189541174670843
pebble-dashing 0.19876659308500222
women -0.10816374742011153
plug -0.10573251720875054
runs 0.01675364576925442
swirls 0.09819724666625057
