word error
those -0.07135747145695534
reptilian -0.0041787197588747105
ancestors 0.04950489441337487
richly 0.04724902593494128
presenter 0.09755455748593009
phasing -0.025576292501366518
affront 0.02619398066140427
kingdom -0.04260060318095516
inside 0.04914805076750925
regime -0.13394956245504752
dependent 0.12415492939003146
now -0.008416411375549583
maison 0.05576552271773785
landfills 0.1206983767438968
circuit -0.05870219850815819
sheet -0.11935940200409617
black-and-white -0.062331991760623956
art -0.087523734409542
play 0.030597995516486953
newcomer 0.029792709840653922
pulled 0.12930887789853532
happens 0.06755525185690156
80 -0.1304110742392569
obstructive 0.17919407811406213
entire -0.0070586909022097855
yours -0.018868274808693422
less 0.07379184342930858
lung -0.06657797658890754
fear -0.037408296511964756
stranglehold 0.0554830350073372
egalit‚ -0.005959318458731655
celebrations 0.04075767969742877
rich -0.03484506414522019
blair -0.1337809130159958
altercation 0.127675768883663
portraits -0.0331894938460858
light -0.09441788574440668
suffered 0.1809921044557531
founded -0.09676248797912913
gains -0.11496216974602329
jeremy 0.1061721210036775
equator 0.02910517969904542
pedigree 0.04795489641578787
likes -0.007294535834678803
bother -0.15850025174177057
roadshow 0.15557940444093799
oddity 0.1639978182948418
signposts -0.050748317665198286
radio -0.06766741157337519
relief 0.11432696128167841
radio 0.10929704464212564
resent -0.12834354018720295
burnley -0.1918575803821396
rake 0.055398653602653655
whitelaw 0.13399938992657884
100m 0.137255739078962
republican 0.024991850578128083
said -0.007836014555451576
inflation-fighting 0.2276794101934354
washed -0.0055906898205306255
ralph 0.04999207873078319
bondage 0.08210018465850563
minimising -0.08233090959502795
viewing -0.2329286540439981
cynically -0.011301497939446015
issps -0.08070037010114048
treats -0.10757862185556746
drivers 0.03626166005544176
lake 0.06450042088101274
no -0.1599635346443937
huge 0.04429831533503827
ear -0.0009811807180131332
contend 0.09422445407257843
as 0.009600744374108704
global -0.027699811403456037
place 0.016672471355522675
sceptical 0.2133930069350244
earnings 0.02379237033018783
becoming 0.024158272888073665
reform -0.17836240942834997
bird 0.05284777028985859
busy -0.12958316036003592
tried -0.0552783432409973
isabela 0.11427642410861386
retention 0.045064571968359904
school -0.10997184415246616
icon -0.15354485314720157
sandpaper -0.04099960305385287
banged -0.029284719709199034
chortling 0.13049847745833518
owed -0.14304030976813586
demons -0.2041864464235441
been 0.012963137177223596
arrives 0.15170413988260434
chiefs 0.10689759111614879
lukewarm 0.032005693484570066
automatically -0.04623519993090705
arabic 0.11355704699951903
preoccupied -0.04393790262315522
guaranteed -0.09328960766747618
overall -0.11354234399491592
living -0.07515337270851302
hawaii -0.014663557465397395
anticipated 0.09141198990900648
customer 0.04954351722325648
reminiscing -0.05487282797188234
' -0.08555398499424503
mini -0.08686661277455332
skid -0.04432780896434777
22 0.06411306722046257
influenced -0.001353722258148199
balances 0.0909943321219719
snails 0.005284057169074111
concept 0.02260681845777414
integrated 0.13023538050599393
harbours 0.13388413945234579
ovens 0.1287322589431237
rages -0.08535666733168064
dreariness 0.006585865045909606
associate 0.07774025173632841
permanently -0.0725296276316417
counsellors -0.058026750444812536
recorded 0.0037270551797991755
swedish -0.09125347888414359
non-school -0.01123424539441635
vomit 0.23336917130532908
unremarkable -0.07404238094746945
topical -0.24768201644183085
blow -0.08013844225921687
original -0.10969277082176075
sixties -0.09064179323539988
slightly 0.03600075336369914
1972 0.13355421367853895
violence 0.03099165225015159
worshippers -0.02301780229741314
shove 0.028206843713394977
ten -0.09187637273403781
revelation 0.039343536527776
reminder 0.060680774870808724
reoffend -0.10473998543523527
would -0.17514983596597486
shape 0.049825330738413415
tackle -0.018147887418514627
torture 0.08809528973020489
until -0.2132007653644773
beside 0.018511069782426046
alteration 0.06121308494032293
hoping 0.14023167223857808
monitored -0.05368275657202672
historical -0.21289112187872686
classics -0.060578789942745986
! 0.12002274173798849
trouble -0.033752827725318096
college -0.03452310075949193
pm -0.027814263151121968
20bn 0.005928680449941957
any 0.12140773450262707
thomas -0.03921064743041214
32 -0.05835955382049273
humane -0.1646139738607476
progressed 0.07781793185550011
cracking -0.03074043515234158
among -0.030981797813880746
displays -0.08913559241603514
14 -0.11423182974329937
gate 0.04565999649630326
scores -0.004543104716818007
fading -0.03723716720596673
fed -0.02786893147893333
wristwatch 0.0729695123694866
brave 7.106110531743259e-06
walter -0.15129951909178052
practice -0.15392860190984992
brew -0.1369814935802317
exploiting 0.19319065445104586
snatch 0.011565884499832493
religion 0.09584021701051636
maha 0.06373451395876316
chew -0.11198528701365686
cultures 0.04006804935768635
arrival -0.1019273702505786
signature -0.027516252361958524
chatting 0.061609654529869606
combined 0.036755002041700444
produces -0.023497455965941813
kings 0.01187425882692525
metre 0.047466303738500026
economists 0.24428528628370413
cooing -0.041102179049994664
unaffected -0.08618576994133273
acquis 0.3432685339881488
delights -0.05778991378799592
easy 0.030777557341925194
before -0.030357718589639898
survey 0.09065762957463405
began -0.06810613958262561
cooper -0.04030434953816801
course -0.004681294296536062
asthmatic 0.13723782839302062
burj 0.04874347746884598
shortcomings 0.12613799085532038
suites 0.108936781634174
daily -0.05464329829089344
abolition 0.2059397552131026
silly 0.1581043247791576
heathrow 0.21984461144104103
distaste -0.04926342577149509
princess -0.05737208752868653
theories -0.2190897057080611
ever 0.0617235252066029
theirs 0.08871402904736503
defining -0.018658244511456618
under -0.012906702281569232
mating -0.016124362989825863
networks -0.02640809345986256
dynamics -0.09270385680897139
mid-eighties -0.02075695134568048
chosen 0.11820508617317571
immigrants 0.1185418346103066
foods -0.203884193177206
after -0.15035537068561633
bpf 0.04095780839273325
gilmore 0.044868504898336825
moronic -0.05677805300412905
pencil 0.058659219087250886
2000 -0.184623894565013
articulated -0.03090402813845916
smashed -0.05604158907675284
closed 0.042509348798364835
opposition -0.004290590119579107
guerillas 0.026186330711007427
closure 0.003997892805508954
man -0.015836569405514374
gaudy -0.09233040420302804
middle-aged -0.05289501809227408
boot -0.04829285146701698
traditions -0.08960585278348972
yards -0.10485936795318668
halifax 0.05456648931338926
stockings -0.11734145637135673
worked -0.010171020036355283
inevitability 0.07472129487001425
aerobic 0.09523179180193832
side -0.07536792223217112
early -0.15230659174143996
advert 0.09964125175844037
justified 0.10068334193081549
beeson -0.1197080595146131
ruling -0.07647521854943097
faces -0.007189589757291337
concession -0.055749019500462835
inevitable -0.053684524258619984
thundering 0.04665745708373781
misleading -0.13635880140326537
february 0.2729592292483835
butchery 0.03353977485559961
subtler -0.05406902567145237
designed 0.011517572840266624
monday -0.20337648671173245
islamic 0.14370075835407084
extensive 0.02453409291744274
corporate -0.049283397366294945
fragrance -0.07236123312004329
margaret 0.08610134491545217
cardboard 0.0678907397352777
groupies 0.16147454616989243
discovered -0.09342982745596888
houses 0.08819371520303114
indo-american 0.17880475584942446
hearts -0.16333513394949883
might -0.0015268738257537967
reinforce -0.012051388219755946
room -0.10357558231669178
recall -0.25038623681208194
dynamic -0.0017634201793261597
ghost 0.060092357117072656
current 0.07236508812085307
italian -0.017389062996692725
audio 0.01127092266527506
donald 0.04928328117553772
mistaken -0.09852989073043777
gloating 0.08904083138531116
flat -0.045650589172845375
drinks 0.040272466164372536
forever -0.024469474836995644
medium 0.09826320340588073
lovers 0.022867492211251367
instead -0.05132282056842817
see -0.015952695104816797
lesser 0.023772318465357378
occasionally 0.02523385977961279
contentious -0.04563567832561921
helps 0.09103753251224299
possible 0.08462447063787794
piper -0.021559549596932084
printing 0.18596053722441108
taiwan 0.08028731221469401
gick -0.07434271450845309
26 -0.14365027196366534
chasing -0.07540210590649069
judgement 0.024572075884457784
developed -0.01828956408532642
body -0.053233822247616094
congenial -0.020176893313578914
thought 0.04322244211163055
slide -0.00018473206697833255
builds 0.07703764567952733
smooth -0.0918804006647041
wisecracking 0.3348688794261372
ingles 0.15358306694387375
sheet -0.06366032922587123
admire 0.07408495100376317
blanchett 0.07890879255948587
headed -0.012727301533527774
